ExpenseID,ExpenseDate,FiscalYear,FiscalMonth,CostCenterCode,Department_ID,Branch_ID,Category_ID,Vendor,Invoice_Number,Description,Amount,Approval_Status,Requester_Employee_ID,Approver_Employee_ID,Payment_Status,Approved_Date,Payment_Date,Delay_Reason
EX0005486,11/18/2025,2025,2025-11,CC-B023,D010,B023,C007,CDW,INV-3IOQFCCZ,Hardware & Equipment - CDW,710.00,Approved,6881,6881,Paid,11/24/2025,12/2/2025,
EX0002823,12/9/2024,2024,2024-12,CC-B024,D010,B024,C011,Marriott,INV-1Q9X1PE7,"Training, Travel & Conferences - Marriott",710.00,Approved,6635,6635,Paid,12/10/2024,12/11/2024,
EX0001088,5/16/2024,2024,2024-05,CC-B025,D010,B025,C012,Amazon Business,INV-PYWN7NPD,Office Supplies & Admin - Amazon Business,710.00,Approved,5333,5333,Paid,5/17/2024,5/30/2024,
EX0002827,12/25/2024,2024,2024-12,CC-B025,D010,B025,C001,Paychex,INV-KF6101S1,Salaries & Payroll - Paychex,710.00,Approved,5333,5333,Paid,12/28/2024,1/11/2025,
EX0003548,3/31/2025,2025,2025-03,CC-B025,D010,B025,C008,Deloitte,INV-GGWY5TIN,Professional Services (Legal/Consulting) - Deloitte,710.00,Approved,5333,5333,Delayed,4/1/2025,4/29/2025,Threshold Review Hold
EX0004508,7/22/2025,2025,2025-07,CC-B026,D010,B026,C001,ADP,INV-ZWRDATZT,Salaries & Payroll - ADP,710.00,Approved,1711,1711,Paid,7/26/2025,7/29/2025,
EX0002342,10/20/2024,2024,2024-10,CC-B027,D010,B027,C012,Office Depot,INV-D6DPRXGP,Office Supplies & Admin - Office Depot,710.00,Approved,8527,8527,Paid,10/25/2024,11/4/2024,
EX0002126,9/6/2024,2024,2024-09,CC-B029,D010,B029,C008,EY,INV-9XYZNIS4,Professional Services (Legal/Consulting) - EY,710.00,Approved,3045,3045,Delayed,9/13/2024,10/10/2024,Compliance Review
EX0004043,5/5/2025,2025,2025-05,CC-B029,D010,B029,C011,Delta,INV-HBALOR80,"Training, Travel & Conferences - Delta",710.00,Approved,3045,3045,Paid,5/12/2025,5/25/2025,
EX0002363,10/1/2024,2024,2024-10,CC-B031,D010,B031,C001,ADP,INV-QSQJEW8O,Salaries & Payroll - ADP,710.00,Approved,6501,6501,Paid,10/4/2024,10/7/2024,
EX0005994,1/15/2026,2026,2026-01,CC-B032,D010,B032,C010,Community Sponsorship Org,INV-T5WPEANQ,Marketing & Community Outreach - Community Sponsorship Org,710.00,Approved,2252,2252,Paid,1/20/2026,1/29/2026,
EX0000902,4/15/2024,2024,2024-04,CC-B034,D010,B034,C007,Lenovo,INV-8AMZ20OE,Hardware & Equipment - Lenovo,710.00,Approved,1056,1056,Paid,4/15/2024,4/29/2024,
EX0004295,6/14/2025,2025,2025-06,CC-B034,D010,B034,C006,Adobe,INV-ISVGYIP1,Software Licenses & Subscriptions - Adobe,710.00,Approved,1056,1056,Paid,6/17/2025,6/18/2025,
EX0004795,8/28/2025,2025,2025-08,CC-B035,D010,B035,C012,Office Depot,INV-CK0CEEW7,Office Supplies & Admin - Office Depot,710.00,Approved,1022,1022,Paid,8/31/2025,9/8/2025,
EX0000257,2/28/2024,2024,2024-02,CC-B002,D010,B002,C006,Microsoft,INV-YNFQR47E,Software Licenses & Subscriptions - Microsoft,700.00,Approved,3615,1106,Paid,3/5/2024,3/23/2024,
EX0000743,4/4/2024,2024,2024-04,CC-B002,D010,B002,C003,CBRE,INV-MY0JDWQ8,Branch Rent & Leases - CBRE,700.00,Approved,1106,1106,Paid,4/9/2024,4/14/2024,
EX0004633,8/5/2025,2025,2025-08,CC-B004,D010,B004,C011,United,INV-W0N7L601,"Training, Travel & Conferences - United",700.00,Approved,5557,5557,Delayed,8/10/2025,9/2/2025,Invoice Discrepancy
EX0005393,11/12/2025,2025,2025-11,CC-B005,D010,B005,C010,Local Media Group,INV-0MTDTO9K,Marketing & Community Outreach - Local Media Group,700.00,Approved,4527,4527,Paid,11/17/2025,12/1/2025,
EX0000771,4/21/2024,2024,2024-04,CC-B007,D010,B007,C007,Dell,INV-5VRA21UF,Hardware & Equipment - Dell,700.00,Approved,3547,3547,Paid,4/27/2024,4/30/2024,
EX0001249,6/20/2024,2024,2024-06,CC-B007,D010,B007,C007,Dell,INV-XP5Z89BW,Hardware & Equipment - Dell,700.00,Approved,3547,3547,Paid,6/23/2024,7/7/2024,
EX0002983,1/20/2025,2025,2025-01,CC-B007,D010,B007,C010,Local Media Group,INV-Z1OWXDS7,Marketing & Community Outreach - Local Media Group,700.00,Approved,3547,3547,Paid,1/22/2025,2/3/2025,
EX0003941,5/10/2025,2025,2025-05,CC-B007,D010,B007,C010,Meta Ads,INV-XGZVUAQK,Marketing & Community Outreach - Meta Ads,700.00,Approved,3547,3547,Paid,5/13/2025,5/21/2025,
EX0004899,9/2/2025,2025,2025-09,CC-B007,D010,B007,C010,Google Ads,INV-JOU8BRGR,Marketing & Community Outreach - Google Ads,700.00,Approved,3547,3547,Paid,9/7/2025,9/16/2025,
EX0005410,11/29/2025,2025,2025-11,CC-B008,D010,B008,C009,External Audit Firm,INV-GVYP6RZK,Regulatory & Compliance Fees - External Audit Firm,700.00,Approved,5552,5552,Paid,11/29/2025,12/17/2025,
EX0000789,4/23/2024,2024,2024-04,CC-B010,D010,B010,C009,State Banking Regulator,INV-LHZS56JV,Regulatory & Compliance Fees - State Banking Regulator,700.00,Approved,6574,6574,Delayed,4/25/2024,5/22/2024,Vendor Documentation Missing
EX0002751,12/1/2024,2024,2024-12,CC-B011,D010,B011,C012,Office Depot,INV-6NX72XNN,Office Supplies & Admin - Office Depot,700.00,Approved,2535,2535,Paid,12/1/2024,12/5/2024,
EX0000802,4/18/2024,2024,2024-04,CC-B013,D010,B013,C010,Community Sponsorship Org,INV-EOJH9TUQ,Marketing & Community Outreach - Community Sponsorship Org,700.00,Approved,4811,4811,Paid,4/24/2024,5/8/2024,
EX0002035,9/8/2024,2024,2024-09,CC-B013,D010,B013,C010,Community Sponsorship Org,INV-V0IV7Y6P,Marketing & Community Outreach - Community Sponsorship Org,700.00,Approved,4811,4811,Paid,9/10/2024,9/24/2024,
EX0003262,2/17/2025,2025,2025-02,CC-B014,D010,B014,C002,Paychex,INV-WRZSP078,Benefits & Payroll Taxes - Paychex,700.00,Approved,9279,9279,Paid,2/23/2025,2/25/2025,
EX0005662,12/20/2025,2025,2025-12,CC-B014,D010,B014,C002,ADP,INV-1LSXIS8Y,Benefits & Payroll Taxes - ADP,700.00,Approved,9279,9279,Paid,12/24/2025,12/28/2025,
EX0000569,3/30/2024,2024,2024-03,CC-B017,D010,B017,C002,Paychex,INV-ULN3Z4X8,Benefits & Payroll Taxes - Paychex,700.00,Approved,9928,9928,Paid,3/30/2024,4/3/2024,
EX0003529,3/13/2025,2025,2025-03,CC-B020,D010,B020,C008,Local Counsel LLP,INV-CCL3LA80,Professional Services (Legal/Consulting) - Local Counsel LLP,700.00,Approved,2519,2519,Paid,3/18/2025,3/23/2025,
EX0004719,8/10/2025,2025,2025-08,CC-B020,D010,B020,C001,Paychex,INV-EGY9MPKO,Salaries & Payroll - Paychex,700.00,Approved,2519,2519,Paid,8/15/2025,8/16/2025,
EX0001839,8/11/2024,2024,2024-08,CC-B021,D010,B021,C003,Local Property Mgmt LLC,INV-EC7AQSI6,Branch Rent & Leases - Local Property Mgmt LLC,700.00,Approved,7224,7224,Paid,8/12/2024,8/13/2024,
EX0000598,3/31/2024,2024,2024-03,CC-B022,D010,B022,C003,JLL,INV-JAIB58I6,Branch Rent & Leases - JLL,700.00,Approved,2584,2584,Paid,4/3/2024,4/9/2024,
EX0005705,12/20/2025,2025,2025-12,CC-B023,D010,B023,C011,Conference Organizer,INV-YU2XL5F2,"Training, Travel & Conferences - Conference Organizer",700.00,Approved,6881,6881,Paid,12/27/2025,1/4/2026,
EX0001612,7/24/2024,2024,2024-07,CC-B024,D010,B024,C011,Conference Organizer,INV-1C0LX10K,"Training, Travel & Conferences - Conference Organizer",700.00,Approved,6635,6635,Paid,7/31/2024,8/20/2024,
EX0004252,6/2/2025,2025,2025-06,CC-B025,D010,B025,C012,Office Depot,INV-M5EK0J2E,Office Supplies & Admin - Office Depot,700.00,Approved,5333,5333,Paid,6/4/2025,6/19/2025,
EX0002337,10/22/2024,2024,2024-10,CC-B027,D010,B027,C012,Office Depot,INV-G30EHH1S,Office Supplies & Admin - Office Depot,700.00,Approved,8527,8527,Paid,10/27/2024,11/7/2024,
EX0003564,3/26/2025,2025,2025-03,CC-B028,D010,B028,C005,Securitas,INV-15C96TRC,Security Services & Monitoring - Securitas,700.00,Approved,9785,9785,Paid,3/29/2025,4/14/2025,
EX0004276,6/29/2025,2025,2025-06,CC-B029,D010,B029,C006,Salesforce,INV-XRDZC7XJ,Software Licenses & Subscriptions - Salesforce,700.00,Approved,3045,3045,Paid,7/5/2025,7/17/2025,
EX0004285,6/3/2025,2025,2025-06,CC-B032,D010,B032,C002,Paychex,INV-6KV5Z9HZ,Benefits & Payroll Taxes - Paychex,700.00,Approved,2252,2252,Paid,6/10/2025,6/27/2025,
EX0005287,10/11/2025,2025,2025-10,CC-B034,D010,B034,C010,Community Sponsorship Org,INV-G0SU6AQW,Marketing & Community Outreach - Community Sponsorship Org,700.00,Rejected,1056,1056,Cancelled,,,
EX0001911,8/7/2024,2024,2024-08,CC-B035,D010,B035,C004,Ameren,INV-ASFOG7LG,Utilities - Ameren,700.00,Approved,1022,1022,Paid,8/9/2024,8/14/2024,
EX0005373,11/26/2025,2025,2025-11,CC-B001,D010,B001,C009,Compliance Services Inc,INV-G1OMW8TF,Regulatory & Compliance Fees - Compliance Services Inc,690.00,Approved,5506,8359,Paid,11/29/2025,12/8/2025,
EX0000274,2/11/2024,2024,2024-02,CC-B006,D010,B006,C002,ADP,INV-PNZKVOTM,Benefits & Payroll Taxes - ADP,690.00,Approved,4611,4611,Paid,2/18/2024,3/8/2024,
EX0002473,11/15/2024,2024,2024-11,CC-B006,D010,B006,C011,United,INV-WDBBEY8N,"Training, Travel & Conferences - United",690.00,Approved,4611,4611,Paid,11/21/2024,12/4/2024,
EX0003212,2/7/2025,2025,2025-02,CC-B006,D010,B006,C012,Staples,INV-74L5FB9B,Office Supplies & Admin - Staples,690.00,Approved,4611,4611,Paid,2/10/2025,2/12/2025,
EX0003692,4/1/2025,2025,2025-04,CC-B006,D010,B006,C007,Lenovo,INV-47AV5TW9,Hardware & Equipment - Lenovo,690.00,Approved,4611,4611,Paid,4/1/2025,4/21/2025,
EX0004405,7/21/2025,2025,2025-07,CC-B006,D010,B006,C012,Staples,INV-069ED732,Office Supplies & Admin - Staples,690.00,Approved,4611,4611,Paid,7/27/2025,8/10/2025,
EX0001512,7/18/2024,2024,2024-07,CC-B007,D010,B007,C003,Local Property Mgmt LLC,INV-SK9H14KC,Branch Rent & Leases - Local Property Mgmt LLC,690.00,Approved,3547,3547,Paid,7/24/2024,8/11/2024,
EX0002259,10/21/2024,2024,2024-10,CC-B009,D010,B009,C012,Office Depot,INV-QBITR7KR,Office Supplies & Admin - Office Depot,690.00,Approved,7873,7873,Paid,10/21/2024,11/2/2024,
EX0000045,1/16/2024,2024,2024-01,CC-B010,D010,B010,C006,Salesforce,INV-9DYGOC96,Software Licenses & Subscriptions - Salesforce,690.00,Approved,6574,6574,Paid,1/23/2024,2/2/2024,
EX0002263,10/16/2024,2024,2024-10,CC-B010,D010,B010,C006,Adobe,INV-CBI6PKXN,Software Licenses & Subscriptions - Adobe,690.00,Approved,6574,6574,Paid,10/18/2024,10/21/2024,
EX0001030,5/4/2024,2024,2024-05,CC-B011,D010,B011,C012,Staples,INV-QE8JGNT6,Office Supplies & Admin - Staples,690.00,Approved,2535,2535,Paid,5/6/2024,5/24/2024,
EX0001272,6/1/2024,2024,2024-06,CC-B012,D010,B012,C002,Paychex,INV-UWAVVNL1,Benefits & Payroll Taxes - Paychex,690.00,Approved,4582,4582,Delayed,6/2/2024,7/28/2024,Vendor Documentation Missing
EX0004917,9/16/2025,2025,2025-09,CC-B012,D010,B012,C002,Paychex,INV-C3O08SFA,Benefits & Payroll Taxes - Paychex,690.00,Approved,4582,4582,Paid,9/21/2025,9/29/2025,
EX0000062,1/27/2024,2024,2024-01,CC-B014,D010,B014,C007,CDW,INV-OZSELF2B,Hardware & Equipment - CDW,690.00,Approved,9279,9279,Paid,1/30/2024,2/17/2024,
EX0004684,8/7/2025,2025,2025-08,CC-B014,D010,B014,C012,Office Depot,INV-Y0Q4K37Q,Office Supplies & Admin - Office Depot,690.00,Approved,9279,9279,Paid,8/11/2025,8/14/2025,
EX0001296,6/22/2024,2024,2024-06,CC-B015,D010,B015,C005,Securitas,INV-YQ749S5U,Security Services & Monitoring - Securitas,690.00,Approved,1434,1434,Paid,6/29/2024,7/15/2024,
EX0003020,1/15/2025,2025,2025-01,CC-B015,D010,B015,C011,United,INV-ORMUMAUM,"Training, Travel & Conferences - United",690.00,Approved,1434,1434,Paid,1/17/2025,1/20/2025,
EX0005187,10/29/2025,2025,2025-10,CC-B015,D010,B015,C005,Securitas,INV-WY8Y13OJ,Security Services & Monitoring - Securitas,690.00,Approved,1434,1434,Delayed,11/5/2025,12/6/2025,Compliance Review
EX0005189,10/9/2025,2025,2025-10,CC-B015,D010,B015,C004,Duke Energy,INV-X4DV2EOS,Utilities - Duke Energy,690.00,Approved,1434,1434,Paid,10/15/2025,10/30/2025,
EX0005910,1/17/2026,2026,2026-01,CC-B015,D010,B015,C002,Paychex,INV-OL6KE039,Benefits & Payroll Taxes - Paychex,690.00,Approved,1434,1434,Delayed,1/23/2026,3/27/2026,Vendor Documentation Missing
EX0001578,7/14/2024,2024,2024-07,CC-B018,D010,B018,C010,Community Sponsorship Org,INV-ZQHT8LMF,Marketing & Community Outreach - Community Sponsorship Org,690.00,Approved,6514,6514,Paid,7/19/2024,8/8/2024,
EX0002071,9/19/2024,2024,2024-09,CC-B020,D010,B020,C010,Community Sponsorship Org,INV-3LX9P2HL,Marketing & Community Outreach - Community Sponsorship Org,690.00,Approved,2519,2519,Paid,9/23/2024,10/9/2024,
EX0000599,3/22/2024,2024,2024-03,CC-B022,D010,B022,C002,Paychex,INV-WO9BUTAP,Benefits & Payroll Taxes - Paychex,690.00,Approved,2584,2584,Paid,3/26/2024,4/11/2024,
EX0002812,12/6/2024,2024,2024-12,CC-B022,D010,B022,C003,Cushman & Wakefield,INV-5ISA4B21,Branch Rent & Leases - Cushman & Wakefield,690.00,Approved,2584,2584,Paid,12/7/2024,12/16/2024,
EX0005708,12/13/2025,2025,2025-12,CC-B024,D010,B024,C007,Apple Business,INV-WZBWR3TN,Hardware & Equipment - Apple Business,690.00,Approved,6635,6635,Paid,12/20/2025,12/29/2025,
EX0002330,10/16/2024,2024,2024-10,CC-B025,D010,B025,C012,Amazon Business,INV-BRUU3JRL,Office Supplies & Admin - Amazon Business,690.00,Approved,5333,5333,Paid,10/21/2024,11/9/2024,
EX0004741,8/27/2025,2025,2025-08,CC-B025,D010,B025,C012,Amazon Business,INV-7X7AZPOU,Office Supplies & Admin - Amazon Business,690.00,Approved,5333,5333,Paid,8/27/2025,8/30/2025,
EX0002592,11/14/2024,2024,2024-11,CC-B027,D010,B027,C010,Google Ads,INV-M8H7D9OL,Marketing & Community Outreach - Google Ads,690.00,Approved,8527,8527,Delayed,11/18/2024,1/15/2025,Threshold Review Hold
EX0003080,1/27/2025,2025,2025-01,CC-B027,D010,B027,C012,Amazon Business,INV-FFWYLI85,Office Supplies & Admin - Amazon Business,690.00,Approved,8527,8527,Paid,1/29/2025,2/17/2025,
EX0004265,6/13/2025,2025,2025-06,CC-B027,D010,B027,C007,Dell,INV-7A5EMY82,Hardware & Equipment - Dell,690.00,Approved,8527,8527,Paid,6/17/2025,6/28/2025,
EX0000382,2/7/2024,2024,2024-02,CC-B029,D010,B029,C012,Office Depot,INV-X3GGBVT7,Office Supplies & Admin - Office Depot,690.00,Approved,3045,3045,Paid,2/11/2024,2/20/2024,
EX0001874,8/31/2024,2024,2024-08,CC-B029,D010,B029,C011,Delta,INV-AWD8V0K0,"Training, Travel & Conferences - Delta",690.00,Approved,3045,3045,Paid,9/5/2024,9/18/2024,
EX0002122,9/6/2024,2024,2024-09,CC-B029,D010,B029,C005,Local Security Co,INV-A2OJNTYS,Security Services & Monitoring - Local Security Co,690.00,Approved,3045,3045,Paid,9/6/2024,9/16/2024,
EX0004280,6/3/2025,2025,2025-06,CC-B030,D010,B030,C001,ADP,INV-Q3UMKLOP,Salaries & Payroll - ADP,690.00,Approved,7201,7201,Delayed,6/7/2025,7/5/2025,Vendor Documentation Missing
EX0005014,9/5/2025,2025,2025-09,CC-B030,D010,B030,C001,ADP,INV-ILIDALNL,Salaries & Payroll - ADP,690.00,Approved,7201,7201,Paid,9/10/2025,9/30/2025,
EX0005513,11/13/2025,2025,2025-11,CC-B030,D010,B030,C003,JLL,INV-G24T4HSZ,Branch Rent & Leases - JLL,690.00,Approved,7201,7201,Paid,11/14/2025,11/15/2025,
EX0001380,6/9/2024,2024,2024-06,CC-B031,D010,B031,C004,Dominion Energy,INV-HRHEJBP4,Utilities - Dominion Energy,690.00,Approved,6501,6501,Paid,6/16/2024,6/30/2024,
EX0002360,10/2/2024,2024,2024-10,CC-B031,D010,B031,C007,Lenovo,INV-X4NGZ83S,Hardware & Equipment - Lenovo,690.00,Approved,6501,6501,Paid,10/9/2024,10/29/2024,
EX0000739,4/22/2024,2024,2024-04,CC-B001,D010,B001,C004,Duke Energy,INV-UETNY422,Utilities - Duke Energy,680.00,Approved,1520,8359,Paid,4/26/2024,4/28/2024,
EX0001738,8/14/2024,2024,2024-08,CC-B002,D010,B002,C003,CBRE,INV-7BRQCJBQ,Branch Rent & Leases - CBRE,680.00,Approved,1106,1106,Paid,8/17/2024,8/27/2024,
EX0003674,4/1/2025,2025,2025-04,CC-B002,D010,B002,C008,Local Counsel LLP,INV-82SNDWHF,Professional Services (Legal/Consulting) - Local Counsel LLP,680.00,Approved,3615,1106,Paid,4/2/2025,4/7/2025,
EX0001228,6/18/2024,2024,2024-06,CC-B003,D010,B003,C001,Paychex,INV-Y1OFIX45,Salaries & Payroll - Paychex,680.00,Approved,7924,7924,Paid,6/18/2024,7/2/2024,
EX0004391,7/21/2025,2025,2025-07,CC-B004,D010,B004,C010,Google Ads,INV-JAMR6BQB,Marketing & Community Outreach - Google Ads,680.00,Approved,5557,5557,Paid,7/21/2025,8/9/2025,
EX0000508,3/29/2024,2024,2024-03,CC-B005,D010,B005,C004,Xcel Energy,INV-NWXVB21K,Utilities - Xcel Energy,680.00,Approved,4527,4527,Delayed,4/1/2024,5/3/2024,Compliance Review
EX0004636,8/13/2025,2025,2025-08,CC-B005,D010,B005,C001,Paychex,INV-KJM6OUL8,Salaries & Payroll - Paychex,680.00,Approved,4527,4527,Delayed,8/13/2025,9/7/2025,Vendor Documentation Missing
EX0004889,9/27/2025,2025,2025-09,CC-B005,D010,B005,C001,Paychex,INV-AED6EQ79,Salaries & Payroll - Paychex,680.00,Approved,4527,4527,Paid,9/29/2025,10/16/2025,
EX0004652,8/24/2025,2025,2025-08,CC-B008,D010,B008,C004,Xcel Energy,INV-7PT784BM,Utilities - Xcel Energy,680.00,Approved,5552,5552,Delayed,8/25/2025,10/14/2025,Invoice Discrepancy
EX0005634,12/1/2025,2025,2025-12,CC-B008,D010,B008,C008,KPMG,INV-AAIEWLOB,Professional Services (Legal/Consulting) - KPMG,680.00,Approved,5552,5552,Paid,12/1/2025,12/2/2025,
EX0001554,7/27/2024,2024,2024-07,CC-B013,D010,B013,C011,United,INV-NH3YAPVE,"Training, Travel & Conferences - United",680.00,Approved,4811,4811,Delayed,7/30/2024,9/26/2024,Compliance Review
EX0001800,8/10/2024,2024,2024-08,CC-B014,D010,B014,C011,Conference Organizer,INV-03YZIOQK,"Training, Travel & Conferences - Conference Organizer",680.00,Approved,9279,9279,Paid,8/16/2024,8/31/2024,
EX0003016,1/9/2025,2025,2025-01,CC-B014,D010,B014,C002,ADP,INV-GY5Z6686,Benefits & Payroll Taxes - ADP,680.00,Approved,9279,9279,Paid,1/16/2025,1/19/2025,
EX0002290,10/29/2024,2024,2024-10,CC-B017,D010,B017,C006,Okta,INV-H8AKY8NV,Software Licenses & Subscriptions - Okta,680.00,Approved,9928,9928,Paid,11/1/2024,11/18/2024,
EX0005922,1/1/2026,2026,2026-01,CC-B018,D010,B018,C002,ADP,INV-6KDDTUGL,Benefits & Payroll Taxes - ADP,680.00,Approved,6514,6514,Paid,1/1/2026,1/12/2026,
EX0002074,9/27/2024,2024,2024-09,CC-B020,D010,B020,C010,Community Sponsorship Org,INV-603SRS4I,Marketing & Community Outreach - Community Sponsorship Org,680.00,Approved,2519,2519,Paid,9/28/2024,10/18/2024,
EX0000596,3/10/2024,2024,2024-03,CC-B021,D010,B021,C004,Duke Energy,INV-VDMBRWM4,Utilities - Duke Energy,680.00,Approved,7224,7224,Delayed,3/11/2024,4/28/2024,Compliance Review
EX0002556,11/25/2024,2024,2024-11,CC-B021,D010,B021,C004,Xcel Energy,INV-FXB5XKR7,Utilities - Xcel Energy,680.00,Approved,7224,7224,Paid,11/29/2024,12/4/2024,
EX0003326,2/1/2025,2025,2025-02,CC-B025,D010,B025,C010,Community Sponsorship Org,INV-GNYDWYDC,Marketing & Community Outreach - Community Sponsorship Org,680.00,Approved,5333,5333,Delayed,2/6/2025,4/5/2025,Threshold Review Hold
EX0005241,10/21/2025,2025,2025-10,CC-B025,D010,B025,C008,PwC,INV-QE94D27F,Professional Services (Legal/Consulting) - PwC,680.00,Approved,5333,5333,Paid,10/22/2025,10/30/2025,
EX0001093,5/13/2024,2024,2024-05,CC-B026,D010,B026,C008,Local Counsel LLP,INV-BECCB5TF,Professional Services (Legal/Consulting) - Local Counsel LLP,680.00,Approved,1711,1711,Paid,5/13/2024,6/1/2024,
EX0000374,2/15/2024,2024,2024-02,CC-B027,D010,B027,C010,Local Media Group,INV-HA509RA3,Marketing & Community Outreach - Local Media Group,680.00,Approved,8527,8527,Paid,2/18/2024,2/24/2024,
EX0000139,1/28/2024,2024,2024-01,CC-B029,D010,B029,C012,Office Depot,INV-VYB2VG0N,Office Supplies & Admin - Office Depot,680.00,Approved,3045,3045,Paid,2/2/2024,2/17/2024,
EX0005012,9/26/2025,2025,2025-09,CC-B030,D010,B030,C001,ADP,INV-PEWVNWAB,Salaries & Payroll - ADP,680.00,Approved,7201,7201,Delayed,10/1/2025,10/28/2025,Invoice Discrepancy
EX0005832,1/5/2026,2026,2026-01,CC-B001,D010,B001,C009,FINRA,INV-8PPMICS8,Regulatory & Compliance Fees - FINRA,670.00,Approved,2679,8359,Paid,1/7/2026,1/30/2026,
EX0006093,2/9/2026,2026,2026-02,CC-B003,D010,B003,C011,United,INV-1O0O42A6,"Training, Travel & Conferences - United",670.00,Approved,7924,7924,Paid,2/13/2026,2/23/2026,
EX0000756,4/18/2024,2024,2024-04,CC-B004,D010,B004,C003,Cushman & Wakefield,INV-3XOLUJ15,Branch Rent & Leases - Cushman & Wakefield,670.00,Approved,5557,5557,Paid,4/18/2024,4/26/2024,
EX0005615,12/26/2025,2025,2025-12,CC-B004,D010,B004,C009,FINRA,INV-K7V4IVNU,Regulatory & Compliance Fees - FINRA,670.00,Approved,5557,5557,Paid,1/2/2026,1/6/2026,
EX0000037,1/11/2024,2024,2024-01,CC-B007,D010,B007,C003,CBRE,INV-EXXHZWUQ,Branch Rent & Leases - CBRE,670.00,Approved,3547,3547,Paid,1/18/2024,1/29/2024,
EX0001014,5/3/2024,2024,2024-05,CC-B007,D010,B007,C002,ADP,INV-6DFZAOSE,Benefits & Payroll Taxes - ADP,670.00,Approved,3547,3547,Paid,5/3/2024,5/5/2024,
EX0000280,2/16/2024,2024,2024-02,CC-B008,D010,B008,C009,State Banking Regulator,INV-Z355F1GN,Regulatory & Compliance Fees - State Banking Regulator,670.00,Approved,5552,5552,Delayed,2/19/2024,3/18/2024,Threshold Review Hold
EX0003942,5/30/2025,2025,2025-05,CC-B008,D010,B008,C002,ADP,INV-GZH7QXXS,Benefits & Payroll Taxes - ADP,670.00,Approved,5552,5552,Paid,5/31/2025,6/2/2025,
EX0004904,9/9/2025,2025,2025-09,CC-B008,D010,B008,C009,Compliance Services Inc,INV-IWVDXPA5,Regulatory & Compliance Fees - Compliance Services Inc,670.00,Approved,5552,5552,Paid,9/16/2025,9/26/2025,
EX0004423,7/9/2025,2025,2025-07,CC-B009,D010,B009,C007,CDW,INV-LKDMT073,Hardware & Equipment - CDW,670.00,Approved,7873,7873,Paid,7/11/2025,7/23/2025,
EX0002499,11/27/2024,2024,2024-11,CC-B010,D010,B010,C009,FINRA,INV-1W3CTDAX,Regulatory & Compliance Fees - FINRA,670.00,Approved,6574,6574,Paid,12/4/2024,12/11/2024,
EX0005880,1/20/2026,2026,2026-01,CC-B010,D010,B010,C011,Delta,INV-GVZVOFJO,"Training, Travel & Conferences - Delta",670.00,Approved,6574,6574,Paid,1/28/2026,2/7/2026,
EX0000054,1/1/2024,2024,2024-01,CC-B011,D010,B011,C009,Compliance Services Inc,INV-6C7C6R0Z,Regulatory & Compliance Fees - Compliance Services Inc,670.00,Approved,2535,2535,Paid,1/2/2024,1/3/2024,
EX0002026,9/2/2024,2024,2024-09,CC-B011,D010,B011,C011,Coursera for Business,INV-WWJ362PP,"Training, Travel & Conferences - Coursera for Business",670.00,Approved,2535,2535,Paid,9/7/2024,9/16/2024,
EX0003718,4/17/2025,2025,2025-04,CC-B011,D010,B011,C004,Duke Energy,INV-AEDCLMZV,Utilities - Duke Energy,670.00,Approved,2535,2535,Paid,4/19/2025,4/21/2025,
EX0005170,10/5/2025,2025,2025-10,CC-B012,D010,B012,C002,ADP,INV-OJC89858,Benefits & Payroll Taxes - ADP,670.00,Approved,4582,4582,Paid,10/11/2025,10/26/2025,
EX0000065,1/17/2024,2024,2024-01,CC-B014,D010,B014,C012,Staples,INV-GPTDFTAS,Office Supplies & Admin - Staples,670.00,Approved,9279,9279,Paid,1/21/2024,1/22/2024,
EX0001560,7/23/2024,2024,2024-07,CC-B014,D010,B014,C012,Amazon Business,INV-4WQO5OY6,Office Supplies & Admin - Amazon Business,670.00,Approved,9279,9279,Paid,7/25/2024,8/11/2024,
EX0005188,10/22/2025,2025,2025-10,CC-B015,D010,B015,C011,Marriott,INV-Y5K2HQ1P,"Training, Travel & Conferences - Marriott",670.00,Approved,1434,1434,Delayed,10/27/2025,12/9/2025,Threshold Review Hold
EX0000326,2/3/2024,2024,2024-02,CC-B017,D010,B017,C002,ADP,INV-BKMN5H8O,Benefits & Payroll Taxes - ADP,670.00,Approved,9928,9928,Paid,2/3/2024,2/10/2024,
